    Step    Atoms         KinEng            CPU 
       0        0              0              0 
INFO: Particle insertion ins: inserted 75 particle templates (mass 2.968805e-07) at step 1
 - a total of 75 particle templates (mass 2.968805e-07) inserted so far.
96860000      873  8.5375187e-25      120885.02 
96870000      873  8.3212753e-25      120895.39 
96880000      873  8.0699893e-25      120905.73 
96890000      873   7.800672e-25      120916.08 
96900000      873  7.5111711e-25      120926.39 
96910000      873   7.207966e-25      120936.72 
96920000      873  6.8744666e-25      120947.05 
96930000      873  6.5386701e-25      120957.43 
96940000      873  6.1983382e-25      120967.76 
96950000      873  5.8336476e-25      120978.12 
96960000      873  5.4666213e-25      120989.48 
96970000      873  5.1045347e-25      120999.88 
96980000      873   4.738638e-25      121010.27 
96990000      873  4.3761852e-25      121020.61 
97000000      873  4.0222669e-25      121031.06 
97010000      873  3.6682127e-25      121042.05 
97020000      873  3.3186281e-25       121052.4 
97030000      873  2.9891065e-25      121062.69 
97040000      873  2.6606131e-25      121073.02 
97050000      873  2.3457174e-25      121083.32 
97060000      873  2.0493503e-25      121093.63 
97070000      873  1.7766193e-25      121103.92 
97080000      873  1.5251744e-25      121114.22 
97090000      873  1.2818593e-25      121124.52 
97100000      873  1.0579226e-25      121135.82 
97110000      873   8.599772e-26      121146.21 
97120000      873  6.7676683e-26      121156.51 
97130000      873  5.1719051e-26      121166.84 
97140000      873   3.802714e-26      121177.14 
97150000      873  2.6475046e-26      121187.49 
97160000      873  1.6891027e-26      121197.81 
97170000      873  9.6621934e-27      121208.13 
97180000      873  4.3275478e-27      121219.64 
97190000      873  1.2594787e-27      121229.97 
97200000      873  1.3962012e-28      121240.38 
97210000      873  1.0230557e-27      121250.66 
97220000      873  3.6474027e-27      121260.96 
97230000      873  7.9786668e-27      121271.23 
97240000      873  1.3865118e-26      121282.02 
97250000      873  2.1286956e-26      121293.28 
97260000      873  3.0010597e-26      121303.61 
97270000      873  4.0067767e-26       121313.9 
97280000      873  5.1014544e-26      121324.24 
97290000      873  6.3066034e-26      121334.52 
97300000      873  7.5367459e-26      121344.84 
97310000      873  8.8997474e-26      121355.12 
97320000      873  1.0279019e-25      121365.43 
97330000      873   1.173404e-25      121375.76 
97340000      873  1.3148149e-25      121386.06 
97350000      873  1.4660884e-25      121397.05 
97360000      873  1.6117338e-25      121407.32 
97370000      873   1.750987e-25       121417.6 
97380000      873  1.8861794e-25      121427.87 
97390000      873  2.0222785e-25      121438.16 
97400000      873  2.1499256e-25      121449.37 
97410000      873  2.2748685e-25       121459.8 
97420000      873  2.3933809e-25      121470.09 
97430000      873  2.4991791e-25      121480.37 
97440000      873  2.6006895e-25      121490.66 
97450000      873  2.6900415e-25      121500.98 
97460000      873  2.7744235e-25       121511.3 
97470000      873  2.8390653e-25      121521.58 
97480000      873    2.89721e-25       121531.9 
97490000      873  2.9378178e-25      121542.18 
97500000      873  2.9707296e-25      121552.52 
97510000      873  2.9967911e-25      121562.82 
97520000      873  3.0096905e-25      121573.13 
97530000      873  3.0064051e-25      121584.11 
97540000      873  2.9876426e-25      121594.42 
97550000      873  2.9623303e-25       121605.7 
97560000      873  2.9263676e-25      121616.06 
97570000      873  2.8825922e-25      121626.36 
97580000      873  2.8231749e-25      121636.68 
97590000      873   2.757802e-25      121647.01 
97600000      873  2.6842331e-25      121657.43 
97610000      873  2.6016055e-25      121667.79 
97620000      873  2.5189613e-25      121678.13 
97630000      873  2.4232968e-25      121688.49 
97640000      873  2.3136585e-25      121698.81 
97650000      873  2.2017049e-25      121709.16 
97660000      873  2.0891658e-25      121719.48 
97670000      873  1.9828325e-25      121729.86 
97680000      873  1.8625856e-25       121740.2 
97690000      873  1.7457942e-25      121750.55 
97700000      873  1.6302086e-25      121762.57 
97710000      873  1.5077107e-25      121772.94 
97720000      873  1.3909398e-25      121783.28 
97730000      873  1.2737245e-25      121793.61 
97740000      873  1.1663286e-25      121803.98 
97750000      873  1.0560179e-25      121814.33 
97760000      873  9.4381069e-26      121824.72 
97770000      873  8.4309911e-26      121835.12 
97780000      873  7.4712154e-26      121845.49 
97790000      873  6.5617161e-26      121855.91 
97800000      873  5.6874396e-26      121866.41 
97810000      873  4.8370551e-26      121876.82 
97820000      873  4.0532202e-26      121887.22 
97830000      873  3.3461631e-26      121897.57 
97840000      873   2.732622e-26      121907.98 
97850000      873  2.1740362e-26      121919.33 
97860000      873  1.6917286e-26      121929.78 
97870000      873   1.246208e-26      121940.85 
97880000      873  8.9190682e-27      121951.24 
97890000      873  5.8278427e-27      121961.59 
97900000      873  3.5233996e-27      121972.01 
97910000      873  1.7121592e-27      121982.39 
97920000      873  6.4010911e-28       121992.8 
97930000      873  8.6521839e-29      122003.18 
97940000      873  1.8106816e-28      122013.61 
97950000      873  7.1839256e-28      122024.03 
97960000      873  1.8149177e-27      122034.43 
97970000      873  3.2343101e-27      122044.85 
97980000      873   5.041953e-27      122055.23 
97990000      873  7.3895715e-27      122065.62 
98000000      873  9.8620124e-27      122077.09 
98010000      873  1.2760452e-26      122087.53 
98020000      873  1.5756925e-26       122097.9 
98030000      873  1.9450579e-26      122108.29 
98040000      873  2.2791344e-26      122119.31 
98050000      873   2.655619e-26      122129.69 
98060000      873  3.0272553e-26      122140.02 
98070000      873  3.3999651e-26      122150.43 
98080000      873  3.7508111e-26      122160.84 
98090000      873  4.1478253e-26      122171.21 
98100000      873  4.5117017e-26      122181.61 
98110000      873  4.8685429e-26      122191.98 
98120000      873  5.2195362e-26      122202.39 
98130000      873  5.5858572e-26      122212.78 
98140000      873  5.9604009e-26      122223.18 
98150000      873   6.283571e-26       122234.5 
98160000      873   6.589786e-26      122244.91 
98170000      873  6.8238189e-26      122255.24 
98180000      873    7.06295e-26      122265.58 
98190000      873  7.2792218e-26      122275.91 
98200000      873  7.4712044e-26      122286.39 
98210000      873  7.6677458e-26      122297.43 
98220000      873  7.7724573e-26      122307.73 
98230000      873  7.9273169e-26      122318.06 
98240000      873  8.0157004e-26      122328.39 
98250000      873  8.0905069e-26      122338.78 
98260000      873  8.1008025e-26      122349.12 
98270000      873  8.1408312e-26      122359.47 
98280000      873  8.1111467e-26       122369.8 
98290000      873  8.0812293e-26      122380.41 
98300000      873  8.0221692e-26      122391.49 
98310000      873   7.975012e-26      122401.88 
98320000      873  7.8437455e-26      122412.22 
98330000      873  7.7428194e-26      122422.53 
98340000      873   7.562456e-26      122432.87 
98350000      873  7.3877639e-26      122443.16 
98360000      873  7.1541599e-26       122453.5 
98370000      873  6.9587719e-26       122463.8 
98380000      873  6.7221196e-26      122474.11 
98390000      873  6.5039159e-26      122485.11 
98400000      873  6.2431515e-26      122495.54 
98410000      873  5.9761406e-26      122505.83 
98420000      873  5.7578241e-26      122516.17 
98430000      873    5.49734e-26      122526.49 
98440000      873  5.2158619e-26      122536.82 
98450000      873  4.9190706e-26      122548.14 
98460000      873  4.6432088e-26      122558.49 
98470000      873  4.3620673e-26      122568.83 
98480000      873  4.0978531e-26      122579.14 
98490000      873  3.8345867e-26      122589.47 
98500000      873  3.5723635e-26      122599.76 
98510000      873  3.3239418e-26      122610.07 
98520000      873  3.0592037e-26      122620.35 
98530000      873  2.8006636e-26      122630.67 
98540000      873  2.5245148e-26      122640.95 
98550000      873  2.3217694e-26      122651.25 
98560000      873  2.0830015e-26      122662.25 
98570000      873  1.8541311e-26      122672.56 
98580000      873  1.6239631e-26      122682.87 
98590000      873  1.4402419e-26      122694.15 
98600000      873  1.2652032e-26      122704.65 
98610000      873  1.1070928e-26      122714.94 
98620000      873  9.7396194e-27      122725.26 
98630000      873  8.2767934e-27      122735.54 
98640000      873  7.0709828e-27      122745.86 
98650000      873  5.8065138e-27      122756.16 
98660000      873  4.7412545e-27      122766.49 
98670000      873  3.6799982e-27      122776.76 
98680000      873  2.9134966e-27      122787.07 
98690000      873  2.1878006e-27      122797.37 
98700000      873  1.6914791e-27      122807.66 
98710000      873  1.1444352e-27      122817.96 
98720000      873  7.6964561e-28      122828.23 
98730000      873    4.68506e-28      122839.21 
98740000      873  2.5329491e-28      122850.48 
98750000      873  1.8204118e-28      122860.83 
98760000      873  1.2778357e-28      122871.14 
98770000      873   2.515039e-28      122881.48 
98780000      873  3.3551587e-28      122891.77 
98790000      873  5.9861966e-28      122902.11 
98800000      873  7.8902351e-28      122912.54 
98810000      873  1.1408679e-27      122922.85 
98820000      873   1.412049e-27      122933.17 
98830000      873  1.8568035e-27      122943.51 
98840000      873  2.2449932e-27      122953.79 
98850000      873  2.6972745e-27       122964.1 
98860000      873  3.3396517e-27      122974.39 
98870000      873   3.817818e-27       122984.7 
98880000      873  4.4674057e-27         122995 
98890000      873  5.0935494e-27      123006.03 
98900000      873  5.7699032e-27      123017.34 
98910000      873  6.2871137e-27      123027.72 
98920000      873   7.043489e-27      123038.04 
98930000      873  7.5129077e-27      123048.41 
98940000      873  8.1714836e-27      123058.78 
98950000      873  8.5671174e-27      123069.12 
98960000      873  9.1850062e-27      123079.49 
98970000      873  9.5917851e-27      123089.81 
98980000      873  1.0111376e-26      123100.15 
98990000      873  1.0457191e-26       123110.5 
99000000      873  1.0871709e-26      123120.99 
99010000      873  1.1129265e-26      123131.31 
99020000      873  1.1379567e-26      123141.83 
99030000      873  1.1675007e-26      123152.96 
99040000      873  1.1801603e-26      123163.36 
99050000      873  1.2158825e-26      123173.73 
99060000      873  1.2252097e-26      123184.13 
99070000      873  1.2473882e-26       123195.2 
99080000      873  1.2542403e-26      123205.58 
99090000      873  1.2636085e-26      123215.99 
99100000      873  1.2631852e-26      123226.38 
99110000      873   1.261988e-26      123236.79 
99120000      873  1.2489762e-26      123247.17 
99130000      873  1.2512574e-26      123257.58 
99140000      873  1.2194596e-26      123267.95 
99150000      873  1.2159465e-26      123278.34 
99160000      873  1.1953251e-26      123288.72 
99170000      873  1.1683057e-26      123299.64 
99180000      873   1.162883e-26      123310.52 
99190000      873  1.1165838e-26      123320.94 
99200000      873  1.1010997e-26      123331.45 
99210000      873   1.053765e-26      123341.82 
99220000      873  1.0178886e-26      123352.26 
99230000      873   9.703755e-27      123362.67 
99240000      873  9.3160644e-27      123373.09 
99250000      873  8.9550576e-27       123384.2 
99260000      873  8.5523987e-27      123394.64 
99270000      873  8.1947122e-27      123405.05 
99280000      873  7.8099026e-27      123415.48 
99290000      873  7.5338898e-27      123425.88 
99300000      873   7.043757e-27      123436.28 
99310000      873  6.6905516e-27      123446.68 
99320000      873   6.235908e-27      123457.68 
99330000      873    5.88713e-27      123468.43 
99340000      873  5.4456099e-27      123478.83 
99350000      873   5.094804e-27      123489.22 
99360000      873  4.6743943e-27      123499.57 
99370000      873  4.2753307e-27      123509.95 
99380000      873  3.8801421e-27      123520.31 
99390000      873  3.5720171e-27      123530.74 
